https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1650326400000.0,2022-04-19 00:00:00,BNB/USD,416.947,424.688,414.823,422.466,74242.41578917592,31364896.42879
1650240000000.0,2022-04-18 00:00:00,BNB/USD,406.681,418.041,396.16,416.947,110322.84859406592,45998780.75275
1650153600000.0,2022-04-17 00:00:00,BNB/USD,417.399,418.32,405.655,406.681,75243.34333069409,30600038.10907
1650067200000.0,2022-04-16 00:00:00,BNB/USD,417.323,419.106,411.6,417.399,60821.03356296972,25386638.58815
1649980800000.0,2022-04-15 00:00:00,BNB/USD,414.801,420.176,412.728,417.323,59041.76744459328,24639487.51528
1649894400000.0,2022-04-14 00:00:00,BNB/USD,423.4,427.021,411.422,414.801,93616.52792929622,38832229.4016
1649808000000.0,2022-04-13 00:00:00,BNB/USD,413.74,424.723,410.445,423.4,105948.98202153992,44858798.98792
1649721600000.0,2022-04-12 00:00:00,BNB/USD,394.467,417.081,392.409,413.74,125538.92832745203,51940476.2062
1649635200000.0,2022-04-11 00:00:00,BNB/USD,417.929,419.718,391.281,394.467,173334.94933905752,68374917.46093
1649548800000.0,2022-04-10 00:00:00,BNB/USD,426.977,429.684,417.021,417.929,100964.9462797748,42196179.03376
1649462400000.0,2022-04-09 00:00:00,BNB/USD,421.579,428.147,419.8,426.929,67084.0050186565,28640107.17861
1649376000000.0,2022-04-08 00:00:00,BNB/USD,436.039,441.184,418.684,421.579,130169.22719838985,54876612.63307
1649289600000.0,2022-04-07 00:00:00,BNB/USD,420.168,439.31,416.52,436.039,135203.26731189183,58953897.47541
1649203200000.0,2022-04-06 00:00:00,BNB/USD,444.726,444.749,418.385,420.168,186416.8006980779,78326374.31571
1649116800000.0,2022-04-05 00:00:00,BNB/USD,447.665,460.071,444.255,444.726,124509.24665823452,55372499.22933
1649030400000.0,2022-04-04 00:00:00,BNB/USD,450.351,450.515,433.601,447.665,126289.089339037,56535205.17896
1648944000000.0,2022-04-03 00:00:00,BNB/USD,437.31,456.0,432.253,450.351,125265.67049037306,56413519.97101
1648857600000.0,2022-04-02 00:00:00,BNB/USD,447.717,454.259,435.834,437.31,99592.63036379228,43552853.18439
1648771200000.0,2022-04-01 00:00:00,BNB/USD,428.81,448.112,413.356,447.717,144523.0691830107,64705434.96541
1648684800000.0,2022-03-31 00:00:00,BNB/USD,442.101,452.39,423.933,428.81,171414.36635663814,73504194.43739
1648598400000.0,2022-03-30 00:00:00,BNB/USD,434.401,449.6,425.649,442.101,126290.99794273255,55833376.48148
1648512000000.0,2022-03-29 00:00:00,BNB/USD,430.265,442.093,429.645,434.401,123599.3118803594,53691664.68014
1648425600000.0,2022-03-28 00:00:00,BNB/USD,430.651,441.133,427.878,430.265,100704.18292733548,43329485.26723
1648339200000.0,2022-03-27 00:00:00,BNB/USD,416.242,431.603,411.763,430.651,102908.29508753026,44317560.18774
1648252800000.0,2022-03-26 00:00:00,BNB/USD,410.401,416.713,407.572,416.242,55087.113091494844,22929570.12743
